Region.Name,City,State,Metro,County.Name,Value,date
West End,Tacoma,WA,Seattle,Pierce,0.969565217391304,2010-12-01
West End,Tacoma,WA,Seattle,Pierce,0.957722174288179,2011-01-01
West End,Tacoma,WA,Seattle,Pierce,0.957722174288179,2011-02-01
West End,Tacoma,WA,Seattle,Pierce,0.952986022871664,2011-03-01
West End,Tacoma,WA,Seattle,Pierce,0.90625,2011-04-01
West End,Tacoma,WA,Seattle,Pierce,0.918439716312056,2011-05-01
West End,Tacoma,WA,Seattle,Pierce,0.934375,2011-06-01
West End,Tacoma,WA,Seattle,Pierce,0.927966101694915,2011-07-01
West End,Tacoma,WA,Seattle,Pierce,0.875156838143036,2011-08-01
West End,Tacoma,WA,Seattle,Pierce,0.811688311688311,2011-09-01
West End,Tacoma,WA,Seattle,Pierce,0.887038377986965,2011-10-01
West End,Tacoma,WA,Seattle,Pierce,0.810688405797101,2011-11-01
West End,Tacoma,WA,Seattle,Pierce,0.922680412371134,2011-12-01
West End,Tacoma,WA,Seattle,Pierce,0.879194630872483,2012-01-01
West End,Tacoma,WA,Seattle,Pierce,0.941133720930232,2012-02-01
West End,Tacoma,WA,Seattle,Pierce,0.95754716981132,2012-03-01
West End,Tacoma,WA,Seattle,Pierce,0.910041841004184,2012-04-01
West End,Tacoma,WA,Seattle,Pierce,0.924261874197689,2012-05-01
West End,Tacoma,WA,Seattle,Pierce,0.942126514131897,2012-06-01
West End,Tacoma,WA,Seattle,Pierce,0.956354300385109,2012-07-01
West End,Tacoma,WA,Seattle,Pierce,0.97560975609756,2012-08-01
West End,Tacoma,WA,Seattle,Pierce,0.93436645396536,2012-09-01
West End,Tacoma,WA,Seattle,Pierce,0.930612244897959,2012-10-01
West End,Tacoma,WA,Seattle,Pierce,0.902461257976298,2012-11-01
West End,Tacoma,WA,Seattle,Pierce,0.911016949152542,2012-12-01
West End,Tacoma,WA,Seattle,Pierce,0.928738317757009,2013-01-01
West End,Tacoma,WA,Seattle,Pierce,0.965227817745803,2013-02-01
West End,Tacoma,WA,Seattle,Pierce,0.952597994530537,2013-03-01
West End,Tacoma,WA,Seattle,Pierce,0.948040109389243,2013-04-01
West End,Tacoma,WA,Seattle,Pierce,1.01425438596491,2013-05-01
West End,Tacoma,WA,Seattle,Pierce,1.01425438596491,2013-06-01
West End,Tacoma,WA,Seattle,Pierce,1.03115727002967,2013-07-01
West End,Tacoma,WA,Seattle,Pierce,0.965227817745803,2013-08-01
West End,Tacoma,WA,Seattle,Pierce,0.95,2013-09-01
West End,Tacoma,WA,Seattle,Pierce,0.95,2013-10-01
West End,Tacoma,WA,Seattle,Pierce,0.95,2013-11-01
West End,Tacoma,WA,Seattle,Pierce,0.924556213017751,2013-12-01
West End,Tacoma,WA,Seattle,Pierce,0.925925925925925,2014-01-01
West End,Tacoma,WA,Seattle,Pierce,1.09147609147609,2014-02-01
West End,Tacoma,WA,Seattle,Pierce,1.09147609147609,2014-03-01
West End,Tacoma,WA,Seattle,Pierce,1.1605415860735,2014-04-01
West End,Tacoma,WA,Seattle,Pierce,1.11111111111111,2014-05-01
West End,Tacoma,WA,Seattle,Pierce,1.15740740740741,2014-06-01
West End,Tacoma,WA,Seattle,Pierce,1.04888613861386,2014-07-01
West End,Tacoma,WA,Seattle,Pierce,1.24750499001996,2014-08-01
West End,Tacoma,WA,Seattle,Pierce,1.11570247933884,2014-09-01
West End,Tacoma,WA,Seattle,Pierce,1.06907894736842,2014-10-01
West End,Tacoma,WA,Seattle,Pierce,1.10008628127696,2014-11-01
University District,Seattle,WA,Seattle,King,NA,2010-02-01
University District,Seattle,WA,Seattle,King,NA,2010-03-01
University District,Seattle,WA,Seattle,King,NA,2010-04-01
University District,Seattle,WA,Seattle,King,NA,2010-05-01
University District,Seattle,WA,Seattle,King,NA,2010-06-01
University District,Seattle,WA,Seattle,King,NA,2010-07-01
University District,Seattle,WA,Seattle,King,1.77548682703322,2010-08-01
University District,Seattle,WA,Seattle,King,1.77548682703322,2010-09-01
University District,Seattle,WA,Seattle,King,1.82857142857143,2010-10-01
University District,Seattle,WA,Seattle,King,1.82857142857143,2010-11-01
University District,Seattle,WA,Seattle,King,1.4,2010-12-01
University District,Seattle,WA,Seattle,King,1.5185601799775,2011-01-01
University District,Seattle,WA,Seattle,King,1.77586206896552,2011-02-01
University District,Seattle,WA,Seattle,King,1.76092544987147,2011-03-01
University District,Seattle,WA,Seattle,King,1.55,2011-04-01
University District,Seattle,WA,Seattle,King,1.55,2011-05-01
University District,Seattle,WA,Seattle,King,1.50314465408805,2011-06-01
University District,Seattle,WA,Seattle,King,1.47368421052632,2011-07-01
University District,Seattle,WA,Seattle,King,1.47368421052632,2011-08-01
University District,Seattle,WA,Seattle,King,1.58536585365854,2011-09-01
University District,Seattle,WA,Seattle,King,1.68181818181818,2011-10-01
University District,Seattle,WA,Seattle,King,1.78571428571428,2011-11-01
University District,Seattle,WA,Seattle,King,1.6875,2011-12-01
University District,Seattle,WA,Seattle,King,1.87385740402194,2012-01-01
